架次编号,航段序号,起点,终点,航段开始_s,航段结束_s,payload_kg,distance_m,climb_m,descent_m,cruise_alt_m,time_s,horizontal_energy_kwh,climb_energy_kwh,energy_kwh
P007746-1,2,S003,O01,6014.038396293346,6805.0254287335465,0.0,7269.199621124498,223.30413818359375,434.10413818359376,561.8041381835938,790.9870324402009,2.2366768064998457,0.059075574973424284,2.29575238147327
P004503-1,1,O01,S011,5313.8465195847,5591.058719786573,25.0,2820.30369394606,167.66175537109376,83.26175537109376,295.36175537109375,277.21220020187275,0.5977977314956027,0.05710978542327882,0.6549075169188815
P004503-1,2,S011,S002,5771.058719786573,6264.306148278099,22.0,5796.572694462724,149.68533935546876,142.28533935546875,361.78533935546875,493.24742849152534,1.1330210728724408,0.04928701642735799,1.1823080892997988
P004503-1,3,S002,O01,6474.306148278099,7072.865766386997,0.0,7443.597475979177,89.45425415039062,181.25425415039064,308.9542541503906,598.5596181088982,1.0633710679970252,0.02200636773109436,1.0853774357281196
P002704-1,1,O01,S001,5511.450216342028,5799.980985255101,20.0,3066.8388225144454,145.3566101074219,89.05661010742188,273.0566101074219,288.5307689130724,0.5714244298549648,0.046761423355738324,0.6181858532107031
P002704-1,2,S001,O01,6009.980985255101,6302.265087501506,0.0,3066.8388225144454,89.05661010742188,145.3566101074219,273.0566101074219,292.2841022464057,0.4381198317877779,0.021908544535107082,0.460028376322885
P007781-1,1,O01,S005,6801.139162549822,7300.192448602121,50.0,5307.952293714175,198.710888671875,131.410888671875,326.410888671875,499.0532860522992,2.2252628923978746,0.09017265538686117,2.3154355477847357
P007781-1,2,S005,O01,7624.192448602121,8129.97573465442,0.0,5307.952293714175,131.410888671875,198.710888671875,326.410888671875,505.7832860522992,1.6332160903735922,0.03476502437082927,1.6679811147444215
P024774-1,1,O01,S011,7195.0254287335465,7491.741254830602,30.0,2820.30369394606,167.66175537109376,83.26175537109376,295.36175537109375,296.715826097055,0.9902297685241968,0.0633918618198395,1.0536216303440362
P024774-1,2,S011,S010,7743.741254830602,8267.934877987605,8.0,5872.419325382389,224.9433349609375,85.44333496093748,437.0433349609375,524.193623157003,1.8381984518833723,0.06632001220440335,1.9045184640877757
P024774-1,3,S010,O01,8483.934877987605,8990.436843848258,0.0,4783.786256708622,84.03653564453123,307.93653564453126,435.63653564453125,506.50196586065294,1.4719342328334222,0.022232040580876664,1.4941662734142989
P007855-1,1,O01,S008,9176.533900877364,9866.85873092075,28.0,8118.546464933021,245.20933227539064,102.00933227539065,372.9093322753906,690.3248300433863,2.8114813988010736,0.0908560175570806,2.9023374163581543
P007855-1,2,S008,O01,10154.85873092075,10859.503560964136,0.0,8118.546464933021,102.00933227539065,245.20933227539064,372.9093322753906,704.6448300433863,2.498014296902468,0.02698678137289684,2.525001078275365
P007831-1,1,O01,S007,9426.973155542746,9965.01238435711,28.0,4538.900569056266,384.27317504882814,163.47317504882812,511.9731750488281,538.0392288143631,1.5718373450258476,0.14238255132859548,1.714219896354443
P007831-1,2,S007,O01,10253.01238435711,10813.131613171472,0.0,4538.900569056266,163.47317504882812,384.27317504882814,511.9731750488281,560.119228814363,1.396584790478851,0.04324716902828217,1.4398319595071332
P007696-1,1,O01,S001,11323.131613171472,11630.258483769116,80.0,3066.8388225144454,145.3566101074219,89.05661010742188,273.0566101074219,307.1268705976427,2.04455921500963,0.0824651454238256,2.1270243604334556
P007696-1,2,S001,O01,12062.258483769116,12375.015354366758,0.0,3066.8388225144454,89.05661010742188,145.3566101074219,273.0566101074219,312.7568705976427,0.9436427146198294,0.02356011173852285,0.9672028263583523
